,image_link,group_id,entity_name,entity_value
2304,https://m.media-amazon.com/images/I/51W2CAP-HjL.jpg,299791,item_weight,6.0 gram
2305,https://m.media-amazon.com/images/I/51s98haSkXL.jpg,415441,depth,60.0 inch
2306,https://m.media-amazon.com/images/I/71ES2eLP2AL.jpg,630390,item_weight,750.0 gram
2307,https://m.media-amazon.com/images/I/51pwgvJTU4L.jpg,849273,width,10.0 centimetre
2308,https://m.media-amazon.com/images/I/61Yc6YZhJSL.jpg,801829,maximum_weight_recommendation,105 kilogram
2309,https://m.media-amazon.com/images/I/81UhWtXWmZL.jpg,179080,voltage,36.0 volt
2310,https://m.media-amazon.com/images/I/61RMrSgxJ8L.jpg,271537,voltage,12.0 volt
2311,https://m.media-amazon.com/images/I/71Y9Le9VGEL.jpg,752266,wattage,0.8 watt
2312,https://m.media-amazon.com/images/I/81oJfhyHWhL.jpg,179080,voltage,48.0 volt
2313,https://m.media-amazon.com/images/I/51ll8uI-3XL.jpg,913156,width,5.1 inch
2314,https://m.media-amazon.com/images/I/71HgY23QvBL.jpg,281678,item_volume,1.0 gallon
2315,https://m.media-amazon.com/images/I/41rFv5qu-5L.jpg,752266,wattage,42.0 watt
2316,https://m.media-amazon.com/images/I/41hr3UjImpL.jpg,640565,width,6.8 centimetre
2317,https://m.media-amazon.com/images/I/41HACzo9gWS.jpg,358831,width,5.0 centimetre
2318,https://m.media-amazon.com/images/I/51IBMIY1ysL.jpg,752266,height,24.02 inch
2319,https://m.media-amazon.com/images/I/618+ypxpJ9L.jpg,278696,depth,4.7 inch
2320,https://m.media-amazon.com/images/I/51DzG3D09zL.jpg,119607,width,12.75 inch
2321,https://m.media-amazon.com/images/I/61qoEBExCCL.jpg,630869,item_weight,32.0 gram
2322,https://m.media-amazon.com/images/I/81ci7XcK9ZL.jpg,884560,item_volume,5.5 fluid ounce
2323,https://m.media-amazon.com/images/I/51cT9e7H72L.jpg,418233,height,17.0 centimetre
2324,https://m.media-amazon.com/images/I/51VRfh0OznL.jpg,758128,width,118.0 inch
2325,https://m.media-amazon.com/images/I/81q1R1Z8PcL.jpg,120219,maximum_weight_recommendation,10.0 kilogram
2326,https://m.media-amazon.com/images/I/71HUytp-uvL.jpg,969033,maximum_weight_recommendation,18 pound
2327,https://m.media-amazon.com/images/I/71BCmmD2ioL.jpg,752266,wattage,60.0 watt
2328,https://m.media-amazon.com/images/I/61EbuiknqxL.jpg,243137,width,5.0 foot
2329,https://m.media-amazon.com/images/I/81voOrCpERL.jpg,746096,wattage,21.0 watt
2330,https://m.media-amazon.com/images/I/51pMUSqSZFL.jpg,369753,item_volume,30.0 millilitre
2331,https://m.media-amazon.com/images/I/71tDt4x5TyL.jpg,459516,item_volume,1.0 fluid ounce
2332,https://m.media-amazon.com/images/I/51EQ3+fCPiL.jpg,180410,height,11.0 centimetre
2333,https://m.media-amazon.com/images/I/71OO7KAe5QL.jpg,459516,item_weight,200.0 milligram
2334,https://m.media-amazon.com/images/I/61jn2ej8uNL.jpg,179080,wattage,350.0 watt
2335,https://m.media-amazon.com/images/I/916fr5kyYJL.jpg,641642,voltage,12.0 volt
2336,https://m.media-amazon.com/images/I/61PQycGm2hL.jpg,459516,item_weight,650.0 milligram
2337,https://m.media-amazon.com/images/I/31e8KX1TEnL.jpg,709627,voltage,4.4 volt
2338,https://m.media-amazon.com/images/I/51oTDtnqlvL.jpg,271537,voltage,12.0 volt
2339,https://m.media-amazon.com/images/I/41H70U3bPZL.jpg,459516,item_volume,1.0 litre
2340,https://m.media-amazon.com/images/I/61CCG60n20L.jpg,362818,depth,24.0 centimetre
2341,https://m.media-amazon.com/images/I/61ouz3KV3HL.jpg,416664,item_weight,120.0 pound
2342,https://m.media-amazon.com/images/I/618lQfqK8dL.jpg,161371,width,2.0 foot
2343,https://m.media-amazon.com/images/I/71m9gH5hmvL.jpg,752266,wattage,3.0 watt
2344,https://m.media-amazon.com/images/I/61wkQ-8OhzL.jpg,752266,voltage,"[220.0, 240.0] volt"
2345,https://m.media-amazon.com/images/I/51rnf2B5CFL.jpg,579652,depth,26.0 inch
2346,https://m.media-amazon.com/images/I/81HnlluBd9L.jpg,308856,item_weight,100.0 gram
2347,https://m.media-amazon.com/images/I/71sgq0QU6rL.jpg,152057,item_weight,113 gram
2348,https://m.media-amazon.com/images/I/71nX7jFpNvL.jpg,271537,voltage,230.0 volt
2349,https://m.media-amazon.com/images/I/41lCmTzZ49L.jpg,752266,voltage,"[62.0, 82.0] volt"
2350,https://m.media-amazon.com/images/I/71ZORLWUT5L.jpg,801829,maximum_weight_recommendation,330.0 pound
2351,https://m.media-amazon.com/images/I/51n66mdhxBS.jpg,658892,width,2.4 centimetre
2352,https://m.media-amazon.com/images/I/81bCj9oTWtL.jpg,459516,item_volume,4.0 fluid ounce
2353,https://m.media-amazon.com/images/I/61G7-wzy+xL.jpg,459516,item_weight,1000.0 gram
2354,https://m.media-amazon.com/images/I/71+LTd8FSVL.jpg,955292,wattage,1080.0 horsepower
2355,https://m.media-amazon.com/images/I/716XPEoKW5L.jpg,983323,wattage,135.0 watt
2356,https://m.media-amazon.com/images/I/515EuX5wjEL.jpg,695925,width,8.8 centimetre
2357,https://m.media-amazon.com/images/I/612F0COW+BL.jpg,484042,depth,23.6 inch
2358,https://m.media-amazon.com/images/I/61S6490MUwL.jpg,752266,voltage,220.0 volt
2359,https://m.media-amazon.com/images/I/61b1wR6iNaL.jpg,752266,wattage,60.0 watt
2360,https://m.media-amazon.com/images/I/61ACKc9C08L.jpg,521308,height,35.0 inch
2361,https://m.media-amazon.com/images/I/61+N751w7WL.jpg,113134,depth,10.0 centimetre
2362,https://m.media-amazon.com/images/I/615FzZ9TkvL.jpg,630869,depth,6.2 inch
2363,https://m.media-amazon.com/images/I/615xm1id7VL.jpg,801829,height,28.3 inch
2364,https://m.media-amazon.com/images/I/81q-hHeiy3L.jpg,488883,maximum_weight_recommendation,1.1 kilogram
2365,https://m.media-amazon.com/images/I/614jldGy1vL.jpg,652661,width,10.4 inch
2366,https://m.media-amazon.com/images/I/51HTURZR-xL.jpg,734280,depth,45.0 centimetre
2367,https://m.media-amazon.com/images/I/61103fxgq-L.jpg,284992,depth,35.5 centimetre
2368,https://m.media-amazon.com/images/I/61u+VCV4lWL.jpg,267182,item_weight,29.5 pound
2369,https://m.media-amazon.com/images/I/61mujz0RKtL.jpg,955292,wattage,120.0 watt
2370,https://m.media-amazon.com/images/I/81wYUSpfgRL.jpg,179080,wattage,750.0 watt
2371,https://m.media-amazon.com/images/I/61-9TPXLKWL.jpg,369753,item_volume,120.0 millilitre
2372,https://m.media-amazon.com/images/I/81LVo4EVjGL.jpg,993359,item_weight,500.0 gram
2373,https://m.media-amazon.com/images/I/61TCIAgYa1L.jpg,983323,wattage,14.0 watt
2374,https://m.media-amazon.com/images/I/51wZfp9MCpL.jpg,752266,width,25.0 centimetre
2375,https://m.media-amazon.com/images/I/41AHTAprmdL.jpg,866516,height,34.6 inch
2376,https://m.media-amazon.com/images/I/61Ax72uwF0L.jpg,648011,height,103.0 millimetre
2377,https://m.media-amazon.com/images/I/51ZvK8RxeYL.jpg,569206,height,1.22 inch
2378,https://m.media-amazon.com/images/I/71QJY5X4ExL.jpg,225091,item_volume,50.0 millilitre
2379,https://m.media-amazon.com/images/I/910bl3klCxL.jpg,369753,item_volume,60.0 millilitre
2380,https://m.media-amazon.com/images/I/615gNnYZWDL.jpg,333059,width,59.4 centimetre
2381,https://m.media-amazon.com/images/I/51kiMq2+m4L.jpg,106003,height,8.0 centimetre
2382,https://m.media-amazon.com/images/I/618Mswc19wL.jpg,631896,depth,3.05 centimetre
2383,https://m.media-amazon.com/images/I/51w0c3MEV5S.jpg,838598,depth,5.6 inch
2384,https://m.media-amazon.com/images/I/81iuoymF+YL.jpg,884560,item_volume,16.0 litre
2385,https://m.media-amazon.com/images/I/814kFEWPvgL.jpg,318770,wattage,4320.0 horsepower
2386,https://m.media-amazon.com/images/I/51rUv-9nxdL.jpg,675317,width,10.8 centimetre
2387,https://m.media-amazon.com/images/I/41Vtib0U4LL.jpg,939129,height,45.0 centimetre
2388,https://m.media-amazon.com/images/I/91z8LRLeOZL.jpg,752266,wattage,10.0 watt
2389,https://m.media-amazon.com/images/I/612AAx-csNL.jpg,299791,item_weight,17.8 gram
2390,https://m.media-amazon.com/images/I/71hNNU19+8L.jpg,507619,item_weight,1.43 pound
2391,https://m.media-amazon.com/images/I/81fp9pddzAL.jpg,281678,item_volume,200.0 millilitre
2392,https://m.media-amazon.com/images/I/41xOd3qgipL.jpg,752266,wattage,7.0 watt
2393,https://m.media-amazon.com/images/I/51c5Qh8YAmL.jpg,524117,height,46.0 centimetre
2394,https://m.media-amazon.com/images/I/51+yjAArk8L.jpg,214328,depth,145.0 millimetre
2395,https://m.media-amazon.com/images/I/71QI-ETiLeL.jpg,525429,wattage,1320.0 watt
2396,https://m.media-amazon.com/images/I/51hDeEknNtS.jpg,752266,height,39.0 centimetre
2397,https://m.media-amazon.com/images/I/61KtM5ExaYL.jpg,459516,item_weight,8.0 ounce
2398,https://m.media-amazon.com/images/I/71STlCq8QOL.jpg,281678,item_weight,57.0 gram
2399,https://m.media-amazon.com/images/I/71b7TBT-ZeL.jpg,254449,item_volume,60.0 millilitre
2400,https://m.media-amazon.com/images/I/61-XWeBMnbL.jpg,754755,depth,10.4 inch
2401,https://m.media-amazon.com/images/I/51Bb1izIchL.jpg,992107,depth,12.5 inch
2402,https://m.media-amazon.com/images/I/71s0UpVAzQL.jpg,483370,item_weight,2.0 gram
2403,https://m.media-amazon.com/images/I/718D4cn7BgL.jpg,709627,voltage,12.6 volt
2404,https://m.media-amazon.com/images/I/51dMOIEQ57L.jpg,523149,item_weight,1.8 gram
2405,https://m.media-amazon.com/images/I/61V79+5wWZL.jpg,124643,wattage,24.0 watt
2406,https://m.media-amazon.com/images/I/51YV6vJCxPL.jpg,478357,width,110.0 centimetre
2407,https://m.media-amazon.com/images/I/61V96l8yElL.jpg,641642,voltage,1.5 volt
2408,https://m.media-amazon.com/images/I/61M81I3Or5L.jpg,844474,item_weight,260.0 gram
2409,https://m.media-amazon.com/images/I/71SnKpDsQHL.jpg,281678,item_volume,8.0 fluid ounce
2410,https://m.media-amazon.com/images/I/71YseXM3IKS.jpg,318770,wattage,100.0 watt
2411,https://m.media-amazon.com/images/I/81qiCUmNqBL.jpg,751532,maximum_weight_recommendation,250 kilogram
2412,https://m.media-amazon.com/images/I/61-qYwtD29L.jpg,483370,depth,7.11 inch
2413,https://m.media-amazon.com/images/I/61kETNqRO0L.jpg,648011,voltage,240.0 volt
2414,https://m.media-amazon.com/images/I/61bzymf3UWL.jpg,365637,item_weight,170 gram
2415,https://m.media-amazon.com/images/I/61YmdedqkHL.jpg,752266,wattage,40.0 watt
2416,https://m.media-amazon.com/images/I/71KGc0vlyRL.jpg,311997,item_weight,200.0 gram
2417,https://m.media-amazon.com/images/I/81pskaYrZ2S.jpg,281678,item_volume,200.0 millilitre
2418,https://m.media-amazon.com/images/I/7139kD5o16L.jpg,957185,item_weight,5 pound
2419,https://m.media-amazon.com/images/I/81IuhLDuiPL.jpg,318770,wattage,100.0 watt
2420,https://m.media-amazon.com/images/I/81rgZbtRdVL.jpg,557758,item_volume,300.0 millilitre
2421,https://m.media-amazon.com/images/I/61crBP10H7L.jpg,179080,voltage,48.0 volt
2422,https://m.media-amazon.com/images/I/618o0FSP7TS.jpg,752266,width,11.5 centimetre
2423,https://m.media-amazon.com/images/I/613qdO3A9BL.jpg,311997,height,3.25 inch
2424,https://m.media-amazon.com/images/I/61HdqZ51OBL.jpg,459516,item_volume,16.0 fluid ounce
2425,https://m.media-amazon.com/images/I/41JRc+qsloL.jpg,478357,height,25.0 inch
2426,https://m.media-amazon.com/images/I/71Uo4Iq7iZL.jpg,794161,item_weight,10.0 gram
2427,https://m.media-amazon.com/images/I/710zqRIqd4L.jpg,299791,item_weight,12.0 gram
2428,https://m.media-amazon.com/images/I/51-MBfUm6lL.jpg,907907,item_weight,9.0 ounce
2429,https://m.media-amazon.com/images/I/61+1NkF06ZL.jpg,894599,depth,8.7 inch
2430,https://m.media-amazon.com/images/I/611mct9KUKL.jpg,731432,item_weight,11.0 gram
2431,https://m.media-amazon.com/images/I/814Il2t6eoL.jpg,271537,voltage,"[9.0, 14.0] volt"
2432,https://m.media-amazon.com/images/I/81qjD1cZUXL.jpg,308856,item_weight,85 gram
2433,https://m.media-amazon.com/images/I/716lPu5GvqL.jpg,459516,item_volume,50.0 millilitre
2434,https://m.media-amazon.com/images/I/51lWqTY5OdL.jpg,558806,width,16.0 centimetre
2435,https://m.media-amazon.com/images/I/41Lgl-D4SLL.jpg,459516,item_volume,200.0 millilitre
2436,https://m.media-amazon.com/images/I/615LgJyvwGL.jpg,913156,height,3.35 inch
2437,https://m.media-amazon.com/images/I/51kfwJyvqSL.jpg,611510,height,42.0 centimetre
2438,https://m.media-amazon.com/images/I/611nM+Yr2cL.jpg,849273,width,5.12 inch
2439,https://m.media-amazon.com/images/I/61LgrLVQRAL.jpg,916768,item_volume,2.5 cup
2440,https://m.media-amazon.com/images/I/51BRWCBoO9L.jpg,460806,width,77.0 millimetre
2441,https://m.media-amazon.com/images/I/71uSedJIXaL.jpg,369753,item_volume,25.0 millilitre
2442,https://m.media-amazon.com/images/I/51vakVnyICL.jpg,276611,height,85.0 centimetre
2443,https://m.media-amazon.com/images/I/71GNuJ4N1KL.jpg,459516,item_volume,2.0 fluid ounce
2444,https://m.media-amazon.com/images/I/61Dc3ilW54L.jpg,483370,width,4.0 centimetre
2445,https://m.media-amazon.com/images/I/613aGa-UnwL.jpg,993359,item_weight,80 gram
2446,https://m.media-amazon.com/images/I/815biV+N-aL.jpg,752266,wattage,50.0 watt
2447,https://m.media-amazon.com/images/I/81gJWu6-ngL.jpg,179080,wattage,750.0 watt
2448,https://m.media-amazon.com/images/I/71z-AF6tUQL.jpg,507467,item_weight,117 gram
2449,https://m.media-amazon.com/images/I/712TdmlIJHL.jpg,488883,maximum_weight_recommendation,120 kilogram
2450,https://m.media-amazon.com/images/I/61Kd0hjE1JL.jpg,204245,maximum_weight_recommendation,20 kilogram
2451,https://m.media-amazon.com/images/I/51OxMuJV9+L.jpg,752266,width,12.8 centimetre
2452,https://m.media-amazon.com/images/I/611fzlFkE0S.jpg,630390,item_weight,908.0 gram
2453,https://m.media-amazon.com/images/I/712WgfgAj0L.jpg,957050,wattage,45.0 watt
2454,https://m.media-amazon.com/images/I/71Mwovy3-LL.jpg,459516,item_volume,1.0 litre
2455,https://m.media-amazon.com/images/I/81OQKbJ9qwL.jpg,221399,maximum_weight_recommendation,400 pound
2456,https://m.media-amazon.com/images/I/71-8RuW22cL.jpg,459516,item_volume,2.0 fluid ounce
2457,https://m.media-amazon.com/images/I/51hhhSIXv9L.jpg,140266,voltage,3.7 volt
2458,https://m.media-amazon.com/images/I/61uIKICk2BL.jpg,221399,maximum_weight_recommendation,100 kilogram
2459,https://m.media-amazon.com/images/I/71bMi-WUb2L.jpg,746096,voltage,5.0 volt
2460,https://m.media-amazon.com/images/I/61R6sWupMKL.jpg,801829,maximum_weight_recommendation,105 kilogram
2461,https://m.media-amazon.com/images/I/51yH55KPaNL.jpg,318770,wattage,20.0 watt
2462,https://m.media-amazon.com/images/I/51wLaYztJTL.jpg,368364,depth,3.2 centimetre
2463,https://m.media-amazon.com/images/I/51Nc+SUNdoL.jpg,735806,depth,39.0 centimetre
2464,https://m.media-amazon.com/images/I/61OBNb+XqLL.jpg,318770,wattage,100.0 watt
2465,https://m.media-amazon.com/images/I/81dGryBGVhL.jpg,179080,voltage,48.0 volt
2466,https://m.media-amazon.com/images/I/619gCMfC7SL.jpg,764417,height,16.5 inch
2467,https://m.media-amazon.com/images/I/61VwJfpuBoL.jpg,120219,maximum_weight_recommendation,14.0 ounce
2468,https://m.media-amazon.com/images/I/41c6aixVx3L.jpg,276221,height,5.0 centimetre
2469,https://m.media-amazon.com/images/I/51x+WPZZ3gL.jpg,276611,width,107.0 centimetre
2470,https://m.media-amazon.com/images/I/91tBeKsNvfL.jpg,746096,voltage,5.0 volt
2471,https://m.media-amazon.com/images/I/61p2uMgViaL.jpg,318770,wattage,120.0 watt
2472,https://m.media-amazon.com/images/I/41S0tushFzL.jpg,375816,item_weight,450.0 gram
2473,https://m.media-amazon.com/images/I/618xLRTItbL.jpg,241608,height,33.0 centimetre
2474,https://m.media-amazon.com/images/I/51q99f9AO5L.jpg,453674,height,3.25 inch
2475,https://m.media-amazon.com/images/I/71AwK9AjwpL.jpg,120219,maximum_weight_recommendation,6.81 ounce
2476,https://m.media-amazon.com/images/I/51A1Mk8Bf4L.jpg,442321,width,47.25 inch
2477,https://m.media-amazon.com/images/I/71SNtcomVPL.jpg,120219,maximum_weight_recommendation,50.0 pound
2478,https://m.media-amazon.com/images/I/71raRVfIPsL.jpg,459516,item_volume,160.0 millilitre
2479,https://m.media-amazon.com/images/I/61VT5WlMIfL.jpg,928606,wattage,3.0 watt
2480,https://m.media-amazon.com/images/I/71Stq7ujNHL.jpg,955292,wattage,1800.0 watt
2481,https://m.media-amazon.com/images/I/81A2G4I0N8L.jpg,120219,maximum_weight_recommendation,339.21 gram
2482,https://m.media-amazon.com/images/I/81l3bRLAtAL.jpg,281678,item_volume,240.0 millilitre
2483,https://m.media-amazon.com/images/I/61rMY8HoJqL.jpg,801829,maximum_weight_recommendation,105 kilogram
2484,https://m.media-amazon.com/images/I/81szW+ILb0L.jpg,459516,item_volume,"[4.0, 8.0] fluid ounce"
2485,https://m.media-amazon.com/images/I/61GCri-bYkL.jpg,347320,depth,16.0 centimetre
2486,https://m.media-amazon.com/images/I/61G+54aYOdL.jpg,437623,depth,32.6 centimetre
2487,https://m.media-amazon.com/images/I/61qqqgKpUlL.jpg,459516,item_volume,100.0 millilitre
2488,https://m.media-amazon.com/images/I/51PkmnWjx3L.jpg,752266,wattage,40.0 watt
2489,https://m.media-amazon.com/images/I/61BAYn+9mHL.jpg,180410,height,10.0 centimetre
2490,https://m.media-amazon.com/images/I/81Xz+g0E8JL.jpg,529606,item_weight,22 gram
2491,https://m.media-amazon.com/images/I/71FwkU209yL.jpg,801829,maximum_weight_recommendation,350.0 pound
2492,https://m.media-amazon.com/images/I/51LUCQ7P-oL.jpg,913156,height,8.0 centimetre
2493,https://m.media-amazon.com/images/I/71a5CW5l+XL.jpg,459516,item_weight,1200.0 milligram
2494,https://m.media-amazon.com/images/I/51ocoWpVK8S.jpg,594224,height,16.5 centimetre
2495,https://m.media-amazon.com/images/I/61+0-hhAnRL.jpg,801829,maximum_weight_recommendation,125 kilogram
2496,https://m.media-amazon.com/images/I/71GlBTzjgqL.jpg,267482,item_weight,3.8 ounce
2497,https://m.media-amazon.com/images/I/410rt8uquOL.jpg,483370,height,39.0 centimetre
2498,https://m.media-amazon.com/images/I/51vZnQocwuL.jpg,470067,height,175.0 millimetre
2499,https://m.media-amazon.com/images/I/51Gfhg--nPL.jpg,231838,height,17.5 centimetre
2500,https://m.media-amazon.com/images/I/81RqgGjtDVL.jpg,120219,maximum_weight_recommendation,9.0 ton
2501,https://m.media-amazon.com/images/I/81OtGkbQPHL.jpg,281678,item_weight,540 gram
2502,https://m.media-amazon.com/images/I/41I06KjgNUL.jpg,120219,height,5.0 centimetre
2503,https://m.media-amazon.com/images/I/81AUr2XVVAL.jpg,308671,item_weight,60 pound
2504,https://m.media-amazon.com/images/I/71ptAkoRlyL.jpg,459516,item_weight,8.0 gram
2505,https://m.media-amazon.com/images/I/61nFN5-TYvL.jpg,955292,wattage,100.0 watt
2506,https://m.media-amazon.com/images/I/71MZEh8mgTL.jpg,801829,maximum_weight_recommendation,120 kilogram
2507,https://m.media-amazon.com/images/I/71joBNe5RNL.jpg,120219,maximum_weight_recommendation,10.0 kilogram
2508,https://m.media-amazon.com/images/I/51yO7tj4cUL.jpg,119607,depth,25.5 centimetre
2509,https://m.media-amazon.com/images/I/41pl-1U74hS.jpg,658003,depth,27.0 centimetre
2510,https://m.media-amazon.com/images/I/51DwaB+YijL.jpg,881883,depth,75.0 centimetre
2511,https://m.media-amazon.com/images/I/31gz3RFvLUL.jpg,558806,height,3.14 inch
2512,https://m.media-amazon.com/images/I/51RnXj+qibL.jpg,752266,width,470.0 millimetre
2513,https://m.media-amazon.com/images/I/815W1eweQtL.jpg,459516,item_volume,100.0 millilitre
2514,https://m.media-amazon.com/images/I/614-FEsderL.jpg,752266,depth,50.0 centimetre
2515,https://m.media-amazon.com/images/I/51r3DKugujL.jpg,995842,width,5.0 inch
2516,https://m.media-amazon.com/images/I/416x9rYdvaL.jpg,369753,item_volume,0.59 cubic inch
2517,https://m.media-amazon.com/images/I/81la9NdBJpL.jpg,281678,item_volume,200.0 millilitre
2518,https://m.media-amazon.com/images/I/51IMBcMru7L.jpg,483370,height,5.5 inch
2519,https://m.media-amazon.com/images/I/71IrZpBn+rL.jpg,752266,voltage,3.0 volt
2520,https://m.media-amazon.com/images/I/71yTwFmBVrL.jpg,369753,item_volume,25.0 millilitre
2521,https://m.media-amazon.com/images/I/51gofykjjTL.jpg,866516,height,4.1 centimetre
2522,https://m.media-amazon.com/images/I/61qUzXdAJSL.jpg,648011,voltage,250.0 volt
2523,https://m.media-amazon.com/images/I/613aa+6vkmS.jpg,661582,width,243.0 millimetre
2524,https://m.media-amazon.com/images/I/817vo3DcCNL.jpg,179080,wattage,250.0 watt
2525,https://m.media-amazon.com/images/I/515qS4rfn2L.jpg,276611,width,31.5 inch
2526,https://m.media-amazon.com/images/I/71sGI5DNf3L.jpg,752266,wattage,12.0 watt
2527,https://m.media-amazon.com/images/I/51Ot4mHzPLL.jpg,347320,depth,30.0 centimetre
2528,https://m.media-amazon.com/images/I/81ogj7XFGJL.jpg,459516,item_volume,250.0 millilitre
2529,https://m.media-amazon.com/images/I/71appTWzccL.jpg,318770,wattage,100.0 watt
2530,https://m.media-amazon.com/images/I/71EiWd-R9eL.jpg,483370,item_weight,420.0 gram
2531,https://m.media-amazon.com/images/I/71e2u20ndzL.jpg,271537,voltage,"[230.0, 240.0] volt"
2532,https://m.media-amazon.com/images/I/610xzWIljmL.jpg,653767,depth,18.0 inch
2533,https://m.media-amazon.com/images/I/61tQvOYyqaL.jpg,369753,item_volume,25.0 millilitre
2534,https://m.media-amazon.com/images/I/61I-4oGFBKL.jpg,299791,item_weight,32.0 gram
2535,https://m.media-amazon.com/images/I/51O2u9pfvCL.jpg,178958,height,200.0 centimetre
2536,https://m.media-amazon.com/images/I/51DfFenp+mL.jpg,271537,voltage,12.0 volt
2537,https://m.media-amazon.com/images/I/51ZJVwZH7NL.jpg,913156,height,5.0 inch
2538,https://m.media-amazon.com/images/I/616wTG-3wYL.jpg,675317,depth,30.0 millimetre
2539,https://m.media-amazon.com/images/I/51FP-lmJXOL.jpg,843434,depth,45.0 centimetre
2540,https://m.media-amazon.com/images/I/612G20tL0vL.jpg,524279,depth,5.9 inch
2541,https://m.media-amazon.com/images/I/6122Ob0nOhL.jpg,709627,voltage,4.4 volt
2542,https://m.media-amazon.com/images/I/51vwQwdvBbL.jpg,180726,width,1.5 inch
2543,https://m.media-amazon.com/images/I/817VO4ZXFlL.jpg,308856,item_weight,450 gram
2544,https://m.media-amazon.com/images/I/618QBewEdiL.jpg,801829,maximum_weight_recommendation,105 kilogram
2545,https://m.media-amazon.com/images/I/41ky+aewqiL.jpg,187993,item_weight,13.82 kilogram
2546,https://m.media-amazon.com/images/I/71rhN3Rn9hL.jpg,179080,wattage,750.0 watt
2547,https://m.media-amazon.com/images/I/61Ce7iQiacL.jpg,784538,depth,50.0 centimetre
2548,https://m.media-amazon.com/images/I/61C5-uOQRSL.jpg,844474,width,30.0 centimetre
2549,https://m.media-amazon.com/images/I/41qnLN6ladS.jpg,884560,item_volume,200.0 millilitre
2550,https://m.media-amazon.com/images/I/51b43IGQWUL.jpg,524117,height,18.0 centimetre
2551,https://m.media-amazon.com/images/I/51lYVzsB+hL.jpg,202651,width,3.0 inch
2552,https://m.media-amazon.com/images/I/614PI1OAIRL.jpg,149708,height,49.0 centimetre
2553,https://m.media-amazon.com/images/I/61idgPBNG9L.jpg,120219,maximum_weight_recommendation,123.0 gram
2554,https://m.media-amazon.com/images/I/51KMcKdGYSL.jpg,263982,height,155.0 millimetre
2555,https://m.media-amazon.com/images/I/51n4GwmPN3L.jpg,373107,depth,6.0 millimetre
2556,https://m.media-amazon.com/images/I/41DDaNfw+WL.jpg,231838,height,14.5 centimetre
2557,https://m.media-amazon.com/images/I/71nxzeYZb6L.jpg,731432,item_weight,24.0 milligram
2558,https://m.media-amazon.com/images/I/312SFz13-ML.jpg,311997,width,56.0 centimetre
2559,https://m.media-amazon.com/images/I/51ymfj5PsYL.jpg,488964,width,15.4 inch
2560,https://m.media-amazon.com/images/I/61yUVhwBBrL.jpg,611510,maximum_weight_recommendation,400 pound
2561,https://m.media-amazon.com/images/I/617pnymLlnL.jpg,354796,depth,273.0 centimetre
2562,https://m.media-amazon.com/images/I/61fynxhxBbL.jpg,348551,voltage,"[220.0, 240.0] volt"
2563,https://m.media-amazon.com/images/I/51BRVhO6jpL.jpg,658003,height,6.2 inch
2564,https://m.media-amazon.com/images/I/71GR3uX1aDL.jpg,281678,item_volume,4.0 litre
2565,https://m.media-amazon.com/images/I/51pkDGI8pAL.jpg,983323,voltage,12.0 volt
2566,https://m.media-amazon.com/images/I/61gtNla0WtL.jpg,752266,wattage,50.0 watt
2567,https://m.media-amazon.com/images/I/51KH1wBMzxL.jpg,120219,height,86.0 millimetre
2568,https://m.media-amazon.com/images/I/51jMRMEEWmL.jpg,730429,depth,17.0 centimetre
2569,https://m.media-amazon.com/images/I/610YrSeR1gL.jpg,757743,width,252.0 millimetre
2570,https://m.media-amazon.com/images/I/61L8C30J5nL.jpg,369753,item_volume,1.0 ounce
2571,https://m.media-amazon.com/images/I/91IycHw-D6L.jpg,281678,item_volume,200.0 millilitre
2572,https://m.media-amazon.com/images/I/7194dFG2LCL.jpg,752266,voltage,120.0 volt
2573,https://m.media-amazon.com/images/I/71SF8GiKoWL.jpg,801829,maximum_weight_recommendation,100 kilogram
2574,https://m.media-amazon.com/images/I/51ZbbYO1LkL.jpg,917343,width,183.0 centimetre
2575,https://m.media-amazon.com/images/I/61BYVI9kj9L.jpg,532323,height,17.7 inch
2576,https://m.media-amazon.com/images/I/51UaTb4cz9L.jpg,752266,wattage,10.0 watt
2577,https://m.media-amazon.com/images/I/41W2bVrpORL.jpg,200507,width,12.0 centimetre
2578,https://m.media-amazon.com/images/I/614HaHBVH9L.jpg,833988,depth,260.0 centimetre
2579,https://m.media-amazon.com/images/I/71pFX05TieS.jpg,276700,wattage,300.0 watt
2580,https://m.media-amazon.com/images/I/816JnUE12lL.jpg,601746,item_weight,32.0 pound
2581,https://m.media-amazon.com/images/I/61EzgoiArDS.jpg,116155,depth,238.0 millimetre
2582,https://m.media-amazon.com/images/I/71TRfo+DESL.jpg,375816,item_weight,340.0 gram
2583,https://m.media-amazon.com/images/I/61QrLqLKCDL.jpg,892291,wattage,5.0 watt
2584,https://m.media-amazon.com/images/I/71ixdOVTPrL.jpg,459516,item_volume,4.1 fluid ounce
2585,https://m.media-amazon.com/images/I/61DFDul3TzL.jpg,955292,wattage,100.0 watt
2586,https://m.media-amazon.com/images/I/81TONJ-MTAL.jpg,893692,item_weight,2.5 kilogram
2587,https://m.media-amazon.com/images/I/51IcUrzQe+L.jpg,412008,width,1120.0 millimetre
2588,https://m.media-amazon.com/images/I/71GTld88LcL.jpg,271537,voltage,12.0 volt
2589,https://m.media-amazon.com/images/I/41HtGZYHHbL.jpg,847223,depth,6.29 inch
